ONOS1,ONOS2,ONOS3,ONOS4,ONOS5
980,240,1880,2000,2100
600,600,1400,1540,1680
960,780,1280,1440,1060
1680,1760,1520,1760,1480
1560,940,2700,2500,1980
1680,1880,2080,2120,1840
1020,320,1680,1700,1840
1280,1380,960,760,580
900,660,1180,1460,1280
2520,1640,2060,1760,1620
1540,740,1600,2360,2280
1460,1560,1660,1820,2080
560,180,1420,1580,1620
1280,980,1540,1220,800
1920,600,1560,1760,1280
2180,2040,2300,2020,1980
1620,300,2080,1840,1840
960,760,1440,1680,1700
1240,1440,1080,1100,1000
1440,1520,1460,1520,1280
2060,1240,1880,1700,1520
1960,1780,1840,2160,2440
1920,560,2200,1980,2060
760,760,1360,1580,2540
1660,1460,1660,1860,2080
560,880,560,1360,1680
1280,960,1280,1380,1060
1920,1600,2120,1520,2520
1460,1280,1280,1280,1280
2440,960,1780,1760,1560
1900,1840,2620,2420,2040
1620,0,1960,1520,1840
1280,1120,1680,1720,1660
1080,440,1240,640,1360
1480,1280,1280,1280,1380
2280,1460,2120,1600,1500
1960,1840,1880,1840,2300
1700,1340,1880,1800,2080
560,780,1200,1160,1680
1640,800,560,820,760
1440,1680,1460,1300,1520
2000,1100,1520,1460,1480
1680,1820,1840,2360,2720
1680,1100,1660,1820,2060
640,1260,1120,1560,1840
1520,1340,860,560,700
1440,1080,1180,1280,1280
2220,1280,1780,1680,1500
1600,1560,1840,2240,2800
1340,1600,1820,1800,2080
400,1040,720,1280,1680
1420,880,1300,1600,860
1280,840,860,960,1340
1500,1600,1280,1280,1320
2020,1300,1680,1520,1480
1840,1840,2040,2120,2360
1840,80,2240,2060,1840
1180,860,1340,1680,1600
980,680,1360,720,660
1620,1360,1580,1360,1280
2020,960,2400,1680,1560
1880,2080,2000,1840,1960
1380,1640,1920,1640,1800
980,1160,840,680,1280
1720,1040,1280,1500,1100
2000,2000,1440,1520,1660
2240,160,2400,2140,2000
1700,1600,2080,2060,1840
1660,1020,1920,1620,1820
1080,1540,560,820,1220
1480,1340,1280,1380,1340
2000,2100,1440,1520,1700
1880,1580,2320,2720,2360
1360,1380,1600,2060,2340
1620,1960,1600,1600,1880
620,740,340,800,1480
1400,2040,1280,1500,1200
1640,1500,1400,1760,1760
2260,1600,2240,2040,1680
1260,1060,2060,2880,2440
1600,1600,1680,1740,2080
660,760,1400,1600,1680
1520,960,1320,640,960
1580,200,1480,1280,1280
2080,2120,1680,1700,1440
1620,460,1840,1840,1940
1380,1160,1600,1600,1880
1080,1100,1140,1360,1460
1340,1280,1280,1360,1260
1960,1000,1680,1520,1380
1840,1460,2280,2760,2400
1760,0,1820,1960,1840
900,580,1540,1680,1760
760,80,1200,840,620
1440,1640,1500,1500,1280
1780,720,2380,1680,1540
1980,1840,1840,1840,2320
1820,1680,1960,1880,2080
580,700,1260,1180,1680
1400,1380,1080,860,560
1560,1500,1600,1640,1280
2440,880,2200,1700,1600
1880,1840,1840,1840,2360
1560,1520,1800,1880,2140
560,660,1040,1640,1540
1440,760,1260,860,740
1440,1680,1360,1520,1280
2360,2320,1920,1680,1580
1600,1320,1680,2220,2780
1620,1600,1600,1600,1920
400,700,760,1280,1680
1280,1080,1440,1220,640
1580,1680,1740,1680,1280
2300,2200,1740,1600,1460
1860,880,1580,1540,2520
1300,1580,1780,1620,2060
660,540,1540,1300,1780
1440,1360,820,560,660
760,800,1000,1480,1280
2060,2040,1820,1680,1440
1160,240,1560,1960,2320
1400,1400,1600,1600,1880
1420,1280,1000,1420,1680
1280,960,1280,1200,1200
800,940,1280,1340,1200
2280,1900,1900,1680,1460
2020,340,1920,2220,2200
1760,1400,1860,1600,2080
760,420,1160,1420,1680
1280,1360,1520,760,680
1580,1620,1280,1380,1280
2500,2420,1940,1680,1580
2100,2080,1840,2020,2420
1300,1560,1600,2080,2080
1120,740,1680,1600,1680
1280,960,680,720,1100
1480,540,1280,1320,1280
1460,1160,1120,1620,1440
2260,1680,1980,1900,1560
1780,740,1820,1840,2480
1420,1560,1600,1600,2000
660,880,1100,1720,1820
1420,1520,620,700,940
1000,360,860,1140,1180
1960,1420,1520,1520,1480
1180,640,2660,2020,1680
1880,2080,2080,1840,1880
1360,0,1920,1620,1880
1120,1440,840,1100,1360
1860,1020,1480,1360,1340
1980,1880,1440,1520,1460
2200,1000,2440,2200,1820
1600,1300,2080,1820,2840
1300,1540,1600,1600,2020
560,1080,560,1580,1700
1280,1360,1260,1060,620
1540,1280,1500,1580,1280
2420,1620,1120,1840,1680
1860,1260,1760,1640,1300
2500,2280,2000,1740,1620
1880,120,2080,1840,1840
1360,1200,1820,1660,1600
1320,1000,1220,840,1220
1460,1420,1280,1280,1280
2400,1840,1840,1620,1440
1920,1700,2460,2260,2000
2180,1760,2000,1840,2080
1440,1160,1660,1460,1700
1520,440,660,1040,1360
1480,1080,1280,1300,1380
2040,1060,1560,1860,1480
2080,1600,2080,2180,1840
1800,1680,2000,1940,1860
1180,980,1360,1820,1620
1100,740,560,820,1140
1240,740,1040,1360,1520
1920,1400,1440,1560,1480
1840,1420,2300,2360,2120
1820,2100,2000,1920,1840
560,560,780,1660,1620
1300,660,560,720,1040
1060,680,1280,1280,1360
2060,1980,1560,1460,1520
1360,1760,2140,2640,2480
2440,1740,2120,1960,1860
2080,780,2100,2360,2420
1880,1680,2180,1960,1860
1580,1100,1660,1720,1600
1280,1520,940,780,1140
1600,1700,1280,1440,1300
2180,2500,1700,1620,1520
1840,460,2300,2400,2320
1360,1340,1600,1720,2080
780,680,1080,1240,1780
1280,1000,1120,1060,660
1600,1240,1600,1540,1280
2000,2060,1660,1860,1660
1880,2080,2000,1840,2020
1280,1040,1200,1600,1880
820,940,740,1020,1340
1260,720,1040,1280,1500
2000,1600,1520,1480,1500
1640,1460,2200,2460,2480
1600,1720,1680,1880,2080
580,880,600,1580,1740
1280,940,1300,1140,560
1300,1100,1660,1200,1040
2160,1620,2000,1920,1680
1580,1300,2000,1600,2320
1400,1680,1600,1600,1900
820,780,1340,1360,1680
1360,1300,1840,1600,1760
1520,420,1260,1240,1420
1380,1280,1280,1280,1380
2000,1820,1720,1720,1480
1840,1800,2300,1920,2380
2000,1680,2080,2080,1840
1280,1080,1620,1660,1940
700,740,920,1180,1500
1460,1040,1280,1440,1440
2080,1400,1440,1700,1460
1840,1700,1780,2280,1820
1840,1960,2080,1880,1840
680,800,1160,1660,1700
1300,1100,1120,860,620
1440,1100,1100,1280,1300
2080,1980,1680,1660,1520
1540,1600,1760,2160,2560
1500,1580,1600,1600,1960
320,1000,400,1140,1500
1320,960,1280,1380,1140
1960,1420,1440,1440,1720
1840,1900,2500,2360,2000
1040,1040,1100,1660,2000
980,920,1580,1680,1740
1280,900,980,1260,1360
1480,1280,1280,1280,1320
1120,1200,1340,1760,1560
1900,1840,2080,2360,2380
340,280,1320,1740,2080
560,960,1120,1400,1540
1280,960,1360,1420,900
1540,1580,1540,1720,1360
1080,820,2580,2360,2000
1880,1760,2080,2000,1980
1100,320,1680,1640,1600
1340,800,940,680,600
920,780,900,1460,1280
2280,2260,1960,1680,1540
1520,800,1400,2340,2520
1420,1280,1600,1600,1900
900,660,1360,1680,1680
1280,1360,1300,1100,660
1880,440,1500,1580,1280
2120,1700,2200,1820,1660
1620,80,2080,2340,2380
1620,1600,1640,1600,1920
1160,1020,1300,1500,1660
1280,1280,1480,980,560
1440,220,1740,1760,1280
2440,1900,2200,1940,1680
2080,1420,2340,2800,2300
1420,1140,1880,2080,2020
1300,1400,1740,1820,1680
800,1180,540,1360,1760
1280,440,1440,1320,880
1760,1400,1660,1500,1360
2460,1760,2000,1860,1680
1160,1040,2060,1800,1940
1280,680,1840,1600,1800
780,1040,1080,940,1660
1280,960,1280,1320,1000
1200,780,940,1520,1480
2360,2080,2220,1940,1840
1080,840,1700,2080,2220
1360,1080,1700,1600,1880
880,920,1160,1680,1640
1240,1240,1080,1120,560
1940,1120,1760,1360,1280
2460,2040,2000,1920,1680
1700,80,2000,1920,2400
1520,1600,1660,1600,2040
1280,960,1760,1640,1800
1280,1300,1280,1160,720
1760,1480,1980,1760,1300
2140,1520,2280,2020,1840
2140,1620,2000,1880,1980
1480,1260,1640,1360,2080
920,560,1260,1420,1680
1280,1280,1280,1300,860
2040,1060,1480,1460,1280
2420,1940,1900,1620,1640
2000,1840,1840,2000,2460
1200,1080,1040,1680,2080
560,960,1320,1640,1680
1040,1200,1460,1040,700
1440,1540,1500,1540,1280
1840,1560,1540,1880,1680
1880,1980,2000,1840,2040
560,560,940,1460,1700
1100,1040,560,1200,1380
1160,720,1280,1240,1240
2000,2200,1440,1520,1500
1120,840,2120,2000,2300
1560,1820,1920,2060,1980
940,400,1400,1640,1840
1280,1300,1160,820,620
1280,1120,1020,1480,1280
2020,1620,1800,1680,1560
1200,1200,1340,2480,2580
1620,1580,1640,1760,2080
620,560,1300,1680,1680
1280,1520,1180,840,880
1760,520,1720,1280,1320
2080,2060,1680,1560,1440
2080,160,2200,2160,2400
1360,1100,1600,1600,1880
1100,1120,740,1360,1440
1480,1040,1360,1340,1400
2000,1060,1520,1760,1300
2320,1960,2280,2080,1720
2040,940,2000,1840,2140
1680,1440,1720,1560,1600
1400,540,1040,1400,1580
1320,1280,1280,1380,1260
2320,1520,1520,1580,1480
2000,1900,2480,1780,2000
1700,1960,2080,2000,1840
1340,920,1680,1660,1600
660,720,980,1320,1440
1280,1280,1280,1520,1360
1680,1520,1600,1680,1280
1380,1220,1900,1760,1860
2340,2040,2160,2000,1960
1440,440,1680,2220,2200
1600,1280,1780,1960,2080
1280,400,1680,1720,1840
1340,1380,1000,840,560
1700,1020,1660,1680,1280
2280,2380,2000,1780,1760
1960,640,2460,2620,2140
1600,1240,1920,1840,2060
1180,940,1400,1560,1760
1280,1360,1300,780,660
1820,1420,1640,1400,1280
2060,2300,1740,1680,1440
2040,400,1880,2220,2360
1540,1200,1600,1360,2060
820,740,1020,1380,1500
1360,1280,1280,1160,760
1820,1720,1580,1620,1280
2580,1660,2080,1960,1680
1880,2100,1980,2100,2200
1380,1280,1220,1340,2060
560,760,1020,1360,1440
1040,1160,1260,1360,1160
1780,580,1640,1600,1280
1840,1560,2080,2040,1820
1880,2060,2000,1840,1860
560,560,860,1520,1640
1180,1520,860,680,1100
1160,960,1280,1560,1540
1520,1420,1460,1440,1280
1980,820,2020,1780,1800
1640,1840,2000,1840,1880
1440,320,1740,1700,1600
1240,1220,900,720,880
1420,840,1000,1400,1320
2040,2240,1640,1520,1540
1580,920,1780,2300,2900
2340,2380,2000,1680,1520
1840,1560,2200,2200,2140
1180,1320,1600,1680,2080
1100,860,1540,1820,1600
1200,1240,500,960,1340
1460,1420,1280,1340,1280
1680,1360,1380,1580,1620
1900,1840,2680,2840,2000
1040,960,2000,1600,2020
1280,1020,1680,1760,1600
1380,1040,760,600,940
1520,1220,1360,1280,1280
1960,1020,1680,1640,1520
1860,1820,2140,2500,2300
1380,240,1740,2080,2080
920,900,1680,1820,1820
1440,1480,860,860,960
1500,1360,1280,1280,1280
2400,620,1680,1580,1520
1880,1840,2460,2040,2000
1800,580,2080,1840,2060
1340,1240,1780,1840,1600
1200,420,1640,880,1240
1500,1280,1280,1320,1360
2360,980,2100,1760,1360
1840,1640,2260,2100,2240
1920,1520,1920,2080,2000
1060,600,1500,1320,1660
1460,620,880,980,700
1440,1480,1480,1300,1280
2600,1160,2000,1880,1600
1800,1800,1840,1880,2520
1320,1160,1920,2100,2080
560,560,1040,1560,1680
1280,1700,1520,1240,640
1460,1480,1360,1740,1280
2240,1280,1840,1680,1540
1600,1340,1800,2000,2520
1300,1180,1600,1600,1880
820,1200,1680,1280,1680
1280,1360,1040,680,800
1520,1440,1460,1240,1280
2420,2220,1840,1680,1440
1840,800,1600,2160,2520
1280,1600,1600,1600,1900
800,720,1120,1380,1680
1280,1300,1280,1300,1080
1080,1040,1520,1760,1480
2160,2320,2200,2000,1820
1540,160,1600,1840,2200
1380,1600,1600,1600,1880
1280,860,1680,1360,1680
1280,1240,1120,900,560
1720,860,1980,1280,1280
2600,2100,1960,1680,1580
2080,100,1840,1940,2220
1440,1340,1600,1600,2080
1320,640,1360,1600,1660
1280,1040,1420,1060,780
1760,1560,1280,1280,1280
2220,2400,1840,1680,1520
2000,1780,1840,2300,2540
1280,1380,1600,1780,2080
940,720,1360,1580,1640
1280,1280,1240,1120,660
1520,700,1340,1320,1280
1720,2020,1680,1640,1760
2000,1320,1840,2000,2440
1200,1200,960,1600,1940
580,780,880,1300,1680
960,980,1280,1280,1400
1040,1420,560,720,1140
1340,1080,1520,1280,1200
1660,1580,1520,1740,1420
1620,0,2840,2000,1480
1940,1560,2180,2060,2420
1620,1360,1960,2080,2000
720,800,1500,1220,1600
1520,720,1340,1080,800
1520,1480,1440,1280,1360
2120,240,1480,1460,1520
1920,1840,2060,2460,2000
1760,1200,2040,1920,1980
560,560,660,1680,1820
1280,1360,1240,820,560
1440,1200,1520,1420,1280
2320,1920,1840,1680,1520
1480,1480,2040,1940,2500
1300,1320,1700,1600,2020
400,640,1260,1280,1680
1280,920,1320,980,620
1320,1260,1160,1560,1280
2340,1800,2000,1920,1680
1480,840,1560,1920,1940
1480,1440,1600,1600,1880
760,580,1060,1120,1680
1280,1280,1300,1300,1140
1460,780,1460,1620,1320
1980,1400,2360,2000,1920
1280,520,1480,1940,2060
1360,1360,1820,1600,1600
1160,1100,740,1120,1360
1480,1000,1280,1280,1340
1900,280,1840,1540,1580
1840,1820,2240,2520,2440
1840,1560,2320,2060,2060
1360,1100,1680,1600,1600
1120,760,720,720,1000
1760,1420,1280,1280,1360
2220,1020,1460,1520,1460
1840,1320,2460,2120,2020
1880,1760,2000,1960,2320
1160,1080,1360,1440,1880
920,1200,600,1140,1400
1480,1320,1280,1360,1340
1960,1280,1580,1580,1280
1780,1460,2020,1940,1680
2040,2320,1840,1900,2100
1720,1520,2420,1860,1680
1880,2020,2040,1920,1840
1360,1120,1800,1600,1600
1320,1520,700,1080,1380
1500,560,1400,1360,960
1960,2120,1440,1440,1500
2260,340,2660,2000,1680
1880,1420,2080,1960,1840
1680,1040,1600,1600,1600
1160,1440,640,720,960
1720,1360,1280,1280,1200
2000,2000,1680,1760,1760
2280,1500,2260,1940,1840
1360,1880,1880,1560,1520
1940,1520,1840,1980,2100
240,240,1980,2080,2100
900,820,1460,1680,1680
1280,960,1300,1300,640
1460,1520,1620,1540,1280
2240,1080,2000,1780,1620
2020,2000,2000,1840,2020
1920,900,2280,1740,2000
2040,1760,1880,2140,2360
1660,1600,1600,1600,2060
580,880,560,1560,1680
1280,1500,1340,1260,640
1680,1320,1440,1760,1380
2560,1620,1980,1760,1600
1360,1160,1860,1680,2100
1420,1940,1880,2020,2080
900,480,1520,1480,1700
1280,1360,1160,920,580
1220,860,1320,1760,1460
2180,2140,1880,1740,1560
1400,940,1760,2100,2460
1500,1600,1600,1600,1840
740,640,1020,1380,1680
1280,1280,1340,1280,840
1200,880,1260,1660,1280
2580,2140,2300,2000,1680
1620,540,1960,1640,2020
1360,1600,1700,1600,1880
1000,880,1160,1280,1360
1480,1320,1280,1280,1340
2000,740,1800,1440,1520
2100,1840,2800,2640,2280
1920,320,2000,2000,1860
1360,1540,1820,1480,1880
1240,660,1700,1680,1780
1280,1300,1080,1000,760
1900,1740,1460,1520,1280
1840,1640,2160,1740,1680
2080,1560,1860,1880,2140
1160,880,1460,1480,1920
740,700,1180,1400,1680
1380,1280,1280,1320,1000
1440,2100,1480,1400,1280
1920,1560,1260,2040,1460
1900,2000,1980,1860,2000
560,640,800,1600,2080
560,880,1020,1360,1380
1120,640,1280,1360,1480
1820,2000,1720,1760,1440
1460,1260,2380,2060,1760
1860,1520,2360,2440,2380
1800,540,1820,2080,1840
1080,700,1560,1800,1840
1500,1080,640,980,1560
1280,1320,1340,1340,1260
1540,420,1480,1640,1280
2700,2200,1860,1640,1520
2080,1120,2120,2220,2240
1600,1600,1600,1660,2080
1280,1140,1720,1720,1600
1140,1220,600,880,1920
1020,880,560,720,1060
1340,1160,1280,1280,1280
1740,1900,1680,1540,1440
1080,1560,2220,2540,2600
1260,1320,1660,1860,2080
500,500,1220,1240,1680
1280,1560,1280,1280,980
1180,780,1520,1760,1440
2320,3100,2320,2040,1940
2020,1760,1960,2020,1500
1440,1120,1380,1280,1280
2280,1920,1680,1660,1500
1560,1420,1520,1800,2240
1380,1420,1600,1700,1980
780,980,1000,920,1400
1380,1760,1280,1340,1160
1500,1580,1400,1760,1460
2260,1820,2560,2620,1900
1880,1420,2160,1760,1460
2660,1940,1960,1820,1660
2000,1680,1860,2020,2340
1520,1400,1600,1700,2080
1680,720,1640,1760,1640
1340,1280,440,740,960
1480,1000,1280,1360,1520
2000,1680,1440,1540,1580
1840,1840,2360,2120,1960
1300,1120,1700,1740,1900
860,620,1440,1820,1600
1160,1280,800,780,1000
1480,1280,1280,1360,1420
1380,1240,1580,1640,1540
2540,2080,2000,1760,1500
1340,160,2400,2460,2800
1520,1260,1600,1600,1960
1180,780,1240,1100,1680
1300,1260,1280,1320,1160
1500,480,1880,1500,1280
2340,1620,2200,1940,1860
1900,40,2080,1860,1880
1400,1720,1820,1600,1880
880,840,1440,1360,1620
1280,1280,1280,1320,1180
2240,1680,2160,1760,1280
2220,1640,2120,1740,1680
2120,1160,1960,2140,1280
2040,620,1760,1640,1820
2000,1880,1580,1440,1520
1940,20,2200,2660,2360
1680,1360,1600,1600,1960
840,700,1420,1360,1600
1280,1180,1380,1280,880
1440,1560,1640,1760,1280
2580,2120,2000,2140,1780
2360,960,1840,1840,2760
1520,1400,1620,1860,2080
1720,340,1440,1540,1660
1280,1140,1340,1260,960
1680,980,1260,1280,1280
2420,2120,1960,1680,1600
2020,1960,1900,1900,2080
1280,1380,1360,1740,1880
580,880,980,1360,1500
1280,1400,1280,1520,1340
1760,1840,1660,1460,1280
1840,1780,1920,2260,1900
1880,2020,2080,2000,1840
560,580,560,1600,1780
1720,1200,580,880,1280
1480,660,1280,1280,1280
2160,2520,1680,1440,1520
1360,1440,2220,2080,2760
1600,1600,1680,2080,2080
560,680,1260,1480,1680
1280,1100,1240,1020,720
1120,1360,1380,1640,1280
2340,1900,2260,2000,1900
840,1200,1720,2080,2000
1100,600,1580,1660,1780
1360,1220,1460,1400,1380
1420,1280,1280,1320,1140
1760,920,1360,1540,1680
1860,1540,2560,2440,2120
1320,240,1880,1820,1900
920,780,1520,1660,1740
1320,1360,1180,1140,900
1440,1520,1480,1440,1360
1980,640,1880,1520,1560
1840,1840,2160,2300,2180
1840,600,2120,2060,2080
620,600,1360,1620,1740
900,160,1240,840,560
1460,1540,1520,1460,1280
2280,1040,2520,1780,1660
2080,1700,2020,2260,2440
1860,1640,1820,1740,2080
740,920,1600,1280,1780
1300,1140,920,1120,580
1840,1740,1520,1420,1280
2480,1620,2000,1820,1640
1880,1920,1840,2120,2280
1460,1500,1600,1600,1980
560,900,560,1620,1680
1360,1160,1320,960,1180
1240,1160,1280,1280,1280
2140,1940,1580,1620,1820
1360,1300,2460,2660,2400
1480,1500,1880,2080,2040
320,520,1500,1460,1900
1360,1520,1140,820,920
1220,1160,960,1280,1220
2080,2120,1640,1440,1520
1440,1220,1600,2760,2480
1680,1160,1940,2080,2000
1280,80,1700,1680,1740
1120,1060,560,760,900
1460,320,1480,1280,1320
2120,2020,1680,1620,1440
1400,280,1760,2440,2480
1640,1360,1820,1900,2080
560,320,1280,1660,1640
1280,1040,1520,940,560
1760,740,1960,1340,1280
2240,1880,2100,1880,1680
2100,1400,2080,1880,2120
1340,1080,1720,1600,1820
920,320,1220,1100,1400
2620,2040,2960,3480,3300
1060,600,1580,1680,1720
1240,1060,880,900,1080
1520,1360,1280,1300,1280
2160,1220,1800,1860,1760
1720,1760,2680,2640,2460
1960,120,2080,1840,1960
1360,1220,1800,1600,1600
1200,1280,1280,780,1260
1480,1280,1280,1280,1280
1700,620,1880,1440,1520
2000,1960,2100,2220,2180
1940,80,2200,2080,2000
1000,960,1560,1480,1860
1440,560,1220,1460,1340
1480,1300,1280,1280,1340
2340,300,1620,1500,1480
2000,1500,1960,2180,2340
1920,1680,1840,1820,2080
560,1120,1280,1580,1860
1360,560,1280,820,680
1440,1420,1240,1280,1280
2540,1960,1880,1680,1620
1880,2000,2000,1880,2220
1540,1320,1740,1600,1700
800,900,560,1340,1400
1420,1020,1280,1360,1280
2000,1700,1440,1700,1580
2040,1360,2300,2140,1980
1000,1340,1360,1940,2020
1280,620,1640,1720,1600
1200,1280,760,740,960
1440,1280,1280,1280,1280
1640,1800,2080,1980,1760
1560,1580,2460,2460,2340
260,440,1600,2080,2000
560,840,1220,1420,1680
1040,760,1360,1280,1700
1740,2040,1440,1640,1380
1620,1280,2780,2300,2220
1420,1860,2080,2000,1940
560,400,1460,1280,1820
1300,900,920,660,560
1680,1140,1260,1480,1280
2460,2120,1780,1480,1460
1100,900,2080,2520,2720
1320,1260,1840,2080,2080
1160,80,1680,1820,1680
1360,1520,620,560,560
1740,660,1560,1680,1280
1920,1840,1520,1520,1480
1660,960,2840,2160,1900
1600,1240,2040,2000,1900
820,340,1820,1880,1600
1280,940,820,680,880
1920,1340,1880,1480,1340
2240,2300,1980,1400,1520
2100,640,2660,2360,2180
1600,1680,2080,2280,1960
1720,560,1740,1560,1880
1240,1460,680,740,2520
680,760,1420,1540,1740
1040,900,1140,1420,680
1720,1740,1620,1540,1280
2220,1160,2460,2280,1820
1800,1400,2080,2000,1960
620,440,1760,1320,1720
1280,1280,960,1080,700
1480,840,1200,1260,1100
1880,1800,1420,1520,1640
1660,1520,2300,2420,2040
1380,480,2080,2080,2120
1300,1420,1760,1420,1840
880,1280,1440,1340,1560
880,680,1240,1260,720
1800,1480,1700,1520,1520
2700,1260,1680,2000,1520
1600,1700,2240,2240,1800
1660,1840,1840,1600,1600
1120,840,1360,1520,1380
1760,940,840,700,1020
1480,1380,1520,1520,1520
1820,1300,1680,1760,1760
1600,1620,1720,2060,2180
1360,1600,1640,3160,1840
1280,20,1380,1940,2400
1360,860,1600,1660,1860
1180,840,1320,1780,1640
1300,880,1300,1420,920
1660,720,2000,1520,1520
1820,1500,1600,1560,1680
1840,480,2120,2180,2200
1600,1500,1840,1820,1860
1880,1560,1360,1380,1780
1120,1400,680,1720,1700
1520,1520,1560,1480,1080
1560,1440,1840,1520,1520
2320,1280,1560,1160,1660
1720,280,2000,1840,1520
2040,1440,2260,1980,1680
1360,740,1760,1240,1840
1340,1040,1360,1360,1580
1600,820,1860,860,1340
1580,1200,1520,1660,1520
1980,1460,1960,1760,1840
1600,1360,1600,1920,2060
1400,800,2160,1840,1840
840,680,1640,1580,1520
2180,340,920,1500,1120
1520,1080,1520,1580,1380
1900,1400,1660,1540,1520
2120,1480,2040,1760,1760
1780,1780,1600,1620,1940
1260,1280,1540,1420,1580
880,1180,1200,1480,1680
1520,1520,1520,1580,1360
1660,1400,1880,1720,1520
1600,1600,2320,2300,1640
1640,1700,1840,1600,1600
680,680,1620,1480,1360
1520,1280,1120,680,940
1380,980,1380,1520,1520
2020,1380,1560,1680,1760
1180,1120,1660,1540,2280
1360,1080,1380,1500,1940
780,1460,1080,1640,1760
1360,860,1480,1360,1580
1460,1280,1100,980,1200
1660,1520,1520,1520,1580
2280,1740,2180,1820,1680
1560,1520,1720,1760,1960
1680,1140,1640,1840,1840
680,1340,1100,1180,1540
1840,640,1560,1720,1160
1680,1560,1860,1960,1520
1980,660,2040,2240,1680
1640,1840,1840,1720,1880
1360,1280,1600,1700,1560
680,1400,1220,1360,1260
1740,900,1520,1540,1240
1640,1200,1700,1720,1560
1820,380,2240,1860,1740
1420,1600,1840,1600,1600
1340,620,1600,1360,2080
620,240,1380,1660,1840
1060,1120,1080,1380,1620
1200,1420,1520,1480,1580
1840,1960,1800,800,1720
1360,600,1920,1020,1520
1880,1520,2040,2000,2040
1860,920,2000,2380,2140
1040,1040,1340,1320,1780
1860,1080,1280,1040,1040
1680,1640,1160,860,1040
2800,1980,1840,1720,1520
2240,1860,1880,1760,2080
1360,1100,1600,1940,2100
1180,1040,1040,1420,1460
680,720,1280,1400,1280
2000,1400,1520,2000,1420
2040,1640,1520,1520,1700
1000,1300,1700,2080,2040
1600,1640,2320,2440,1920
960,960,1320,1480,1840
1060,1260,1360,1420,1040
1540,1240,1380,1040,880
2280,1960,1540,1540,1520
980,1320,960,2080,2180
1380,1600,1700,2060,2200
960,240,1120,1320,1440
680,1060,1360,1380,1280
1440,1080,1760,1580,1340
1960,1920,2040,2000,1660
1780,1460,1880,2000,2100
1340,1660,1600,1640,1880
1280,200,1320,1320,1600
1020,1740,1360,1280,1240
1200,480,1000,720,920
2040,1920,1960,1640,1520
2160,400,2000,2060,2100
1600,1360,2200,2160,2060
1400,1180,1560,1620,1600
1280,1020,1200,760,1160
1540,480,960,700,840
1880,1740,1880,1480,1600
1780,1000,2000,2020,2140
1420,1520,1600,2280,2120
1320,1400,1780,1600,1680
560,580,1160,1040,1380
1100,800,1060,1200,1280
1620,1040,1220,1080,1060
2040,1560,1840,1520,1520
